"caseID","timeStamp","userID","targetApp","eventType","url","content","target.workbookName","target.sheetName","target.id","target.class","target.tagName","target.type","target.name","target.value","target.innerText","target.checked","target.href","target.option","target.title","target.innerHTML"
"50","2019-10-21T01:13:45.688Z","vleno","Chrome","paste","https://forms.zoho.com/universityofmelbourne/form/NewRecord","60 Walsh Stree, South Yarra, VIC 3003, Australia","","","","","INPUT","text","Address_AddressLine1","","","","","","",""
"50","2019-10-21T01:13:49.569Z","vleno","Chrome","editField","https://forms.zoho.com/universityofmelbourne/form/NewRecord","","","","","","INPUT","text","Address_AddressLine1","60 Walsh Stree","","","","","",""
"50","2019-10-21T01:13:49.808Z","vleno","Chrome","paste","https://forms.zoho.com/universityofmelbourne/form/NewRecord","60 Walsh Stree, South Yarra, VIC 3003, Australia","","","","","INPUT","text","Address_City","","","","","","",""
"50","2019-10-21T01:13:55.034Z","vleno","Chrome","editField","https://forms.zoho.com/universityofmelbourne/form/NewRecord","","","","","","INPUT","text","Address_City","South Yarra","","","","","",""
"50","2019-10-21T01:13:55.944Z","vleno","Chrome","copy","https://forms.zoho.com/universityofmelbourne/form/NewRecord","","","","","","INPUT","text","Address_Region","","","","","","",""
"50","2019-10-21T01:13:55.946Z","vleno","Chrome","paste","https://forms.zoho.com/universityofmelbourne/form/NewRecord","60 Walsh Stree, South Yarra, VIC 3003, Australia","","","","","INPUT","text","Address_Region","","","","","","",""
"50","2019-10-21T01:14:00.842Z","vleno","Chrome","editField","https://forms.zoho.com/universityofmelbourne/form/NewRecord","","","","","","INPUT","text","Address_Region","VIC","","","","","",""
"50","2019-10-21T01:14:01.713Z","vleno","Chrome","paste","https://forms.zoho.com/universityofmelbourne/form/NewRecord","60 Walsh Stree, South Yarra, VIC 3003, Australia","","","","","INPUT","text","Address_ZipCode","","","","","","",""
"50","2019-10-21T01:14:06.370Z","vleno","Chrome","editField","https://forms.zoho.com/universityofmelbourne/form/NewRecord","","","","","","INPUT","text","Address_ZipCode","3003","","","","","",""
"50","2019-10-21T01:14:16.018Z","vleno","Chrome","clickButton","https://forms.zoho.com/universityofmelbourne/form/NewRecord","","","","","","BUTTON","submit","","submit","Submit","","","","","\n<em>Submit</em>\n"
"11","2019-10-21T00:24:48.425Z","vleno","Excel","copyCell","","248 Esplanade East, Port Melbourne, VIC 3207, Australia","StudentRecords.xlsx","Sheet1","G12","","","","","248 Esplanade East, Port Melbourne, VIC 3207, Australia","","","","","",""
"11","2019-10-21T00:24:50.025Z","vleno","Chrome","paste","https://forms.zoho.com/universityofmelbourne/form/NewRecord","248 Esplanade East, Port Melbourne, VIC 3207, Australia","","","","","INPUT","text","Address_AddressLine1","","","","","","",""
"11","2019-10-21T00:24:53.585Z","vleno","Chrome","editField","https://forms.zoho.com/universityofmelbourne/form/NewRecord","","","","","","INPUT","text","Address_AddressLine1","248 Esplanade East","","","","","",""
"11","2019-10-21T00:24:53.905Z","vleno","Chrome","paste","https://forms.zoho.com/universityofmelbourne/form/NewRecord","248 Esplanade East, Port Melbourne, VIC 3207, Australia","","","","","INPUT","text","Address_City","","","","","","",""
"11","2019-10-21T00:24:59.209Z","vleno","Chrome","editField","https://forms.zoho.com/universityofmelbourne/form/NewRecord","","","","","","INPUT","text","Address_City","Port Melbourne","","","","","",""
"11","2019-10-21T00:25:00.193Z","vleno","Chrome","paste","https://forms.zoho.com/universityofmelbourne/form/NewRecord","248 Esplanade East, Port Melbourne, VIC 3207, Australia","","","","","INPUT","text","Address_Region","","","","","","",""
"11","2019-10-21T00:25:08.401Z","vleno","Chrome","editField","https://forms.zoho.com/universityofmelbourne/form/NewRecord","","","","","","INPUT","text","Address_Region","VIC","","","","","",""
"11","2019-10-21T00:25:09.200Z","vleno","Chrome","paste","https://forms.zoho.com/universityofmelbourne/form/NewRecord","248 Esplanade East, Port Melbourne, VIC 3207, Australia","","","","","INPUT","text","Address_ZipCode","","","","","","",""
"11","2019-10-21T00:25:14.145Z","vleno","Chrome","editField","https://forms.zoho.com/universityofmelbourne/form/NewRecord","","","","","","INPUT","text","Address_ZipCode","3207","","","","","",""
"11","2019-10-21T00:25:20.367Z","vleno","Chrome","clickButton","https://forms.zoho.com/universityofmelbourne/form/NewRecord","","","","","","BUTTON","submit","","submit","Submit","","","","","\n<em>Submit</em>\n"
"21","2019-10-21T00:36:54.927Z","vleno","Excel","copyCell","","411/205 Flinders Street, Melbourne, VIC 3000, Australia","StudentRecords.xlsx","Sheet1","G22","","","","","411/205 Flinders Street, Melbourne, VIC 3000, Australia","","","","","",""
"21","2019-10-21T00:36:56.512Z","vleno","Chrome","paste","https://forms.zoho.com/universityofmelbourne/form/NewRecord","411/205 Flinders Street, Melbourne, VIC 3000, Australia","","","","","INPUT","text","Address_AddressLine1","","","","","","",""
"21","2019-10-21T00:36:59.658Z","vleno","Chrome","editField","https://forms.zoho.com/universityofmelbourne/form/NewRecord","","","","","","INPUT","text","Address_AddressLine1","411/205 Flinders Street","","","","","",""
"21","2019-10-21T00:36:59.963Z","vleno","Chrome","copy","https://forms.zoho.com/universityofmelbourne/form/NewRecord","","","","","","INPUT","text","Address_City","","","","","","",""
"21","2019-10-21T00:36:59.965Z","vleno","Chrome","paste","https://forms.zoho.com/universityofmelbourne/form/NewRecord","411/205 Flinders Street, Melbourne, VIC 3000, Australia","","","","","INPUT","text","Address_City","","","","","","",""
"21","2019-10-21T00:37:06.289Z","vleno","Chrome","editField","https://forms.zoho.com/universityofmelbourne/form/NewRecord","","","","","","INPUT","text","Address_City","Melbourne","","","","","",""
"21","2019-10-21T00:37:07.168Z","vleno","Chrome","paste","https://forms.zoho.com/universityofmelbourne/form/NewRecord","411/205 Flinders Street, Melbourne, VIC 3000, Australia","","","","","INPUT","text","Address_Region","","","","","","",""
"21","2019-10-21T00:37:07.191Z","vleno","Chrome","copy","https://forms.zoho.com/universityofmelbourne/form/NewRecord","","","","","","INPUT","text","Address_Region","411/205 Flinders Street, Melbourne, VIC 3000, Australia","","","","","",""
"21","2019-10-21T00:37:11.929Z","vleno","Chrome","editField","https://forms.zoho.com/universityofmelbourne/form/NewRecord","","","","","","INPUT","text","Address_Region","VIC","","","","","",""
"21","2019-10-21T00:37:12.832Z","vleno","Chrome","paste","https://forms.zoho.com/universityofmelbourne/form/NewRecord","411/205 Flinders Street, Melbourne, VIC 3000, Australia","","","","","INPUT","text","Address_ZipCode","","","","","","",""
"21","2019-10-21T00:37:17.818Z","vleno","Chrome","editField","https://forms.zoho.com/universityofmelbourne/form/NewRecord","","","","","","INPUT","text","Address_ZipCode","3000","","","","","",""
"21","2019-10-21T00:37:21.355Z","vleno","Chrome","clickButton","https://forms.zoho.com/universityofmelbourne/form/NewRecord","","","","","","BUTTON","submit","","submit","Submit","","","","","\n<em>Submit</em>\n"
"31","2019-10-21T00:49:49.300Z","vleno","Excel","copyCell","","5 Walker Street, Parkville, VIC 3052, Australia","StudentRecords.xlsx","Sheet1","G32","","","","","5 Walker Street, Parkville, VIC 3052, Australia","","","","","",""
"31","2019-10-21T00:49:51.441Z","vleno","Chrome","paste","https://forms.zoho.com/universityofmelbourne/form/NewRecord","5 Walker Street, Parkville, VIC 3052, Australia","","","","","INPUT","text","Address_AddressLine1","","","","","","",""
"31","2019-10-21T00:49:54.897Z","vleno","Chrome","editField","https://forms.zoho.com/universityofmelbourne/form/NewRecord","","","","","","INPUT","text","Address_AddressLine1","5 Walker Street","","","","","",""
"31","2019-10-21T00:49:55.208Z","vleno","Chrome","paste","https://forms.zoho.com/universityofmelbourne/form/NewRecord","5 Walker Street, Parkville, VIC 3052, Australia","","","","","INPUT","text","Address_City","","","","","","",""
"31","2019-10-21T00:50:00.721Z","vleno","Chrome","editField","https://forms.zoho.com/universityofmelbourne/form/NewRecord","","","","","","INPUT","text","Address_City","Parkville","","","","","",""
"31","2019-10-21T00:50:01.521Z","vleno","Chrome","paste","https://forms.zoho.com/universityofmelbourne/form/NewRecord","5 Walker Street, Parkville, VIC 3052, Australia","","","","","INPUT","text","Address_Region","","","","","","",""
"31","2019-10-21T00:50:05.969Z","vleno","Chrome","editField","https://forms.zoho.com/universityofmelbourne/form/NewRecord","","","","","","INPUT","text","Address_Region","VIC","","","","","",""
"31","2019-10-21T00:50:06.784Z","vleno","Chrome","paste","https://forms.zoho.com/universityofmelbourne/form/NewRecord","5 Walker Street, Parkville, VIC 3052, Australia","","","","","INPUT","text","Address_ZipCode","","","","","","",""
"31","2019-10-21T00:50:12.114Z","vleno","Chrome","editField","https://forms.zoho.com/universityofmelbourne/form/NewRecord","","","","","","INPUT","text","Address_ZipCode","3052","","","","","",""
"31","2019-10-21T00:50:15.585Z","vleno","Chrome","clickButton","https://forms.zoho.com/universityofmelbourne/form/NewRecord","","","","","","BUTTON","submit","","submit","Submit","","","","","\n<em>Submit</em>\n"
"41","2019-10-21T01:03:09.061Z","vleno","Excel","copyCell","","454 Royal Parade, Carlton North, VIC 3052, Australia","StudentRecords.xlsx","Sheet1","G42","","","","","454 Royal Parade, Carlton North, VIC 3052, Australia","","","","","",""
"41","2019-10-21T01:03:10.880Z","vleno","Chrome","paste","https://forms.zoho.com/universityofmelbourne/form/NewRecord","454 Royal Parade, Carlton North, VIC 3052, Australia","","","","","INPUT","text","Address_AddressLine1","","","","","","",""
"41","2019-10-21T01:03:14.513Z","vleno","Chrome","editField","https://forms.zoho.com/universityofmelbourne/form/NewRecord","","","","","","INPUT","text","Address_AddressLine1","454 Royal Parade","","","","","",""
"41","2019-10-21T01:03:14.817Z","vleno","Chrome","paste","https://forms.zoho.com/universityofmelbourne/form/NewRecord","454 Royal Parade, Carlton North, VIC 3052, Australia","","","","","INPUT","text","Address_City","","","","","","",""
"41","2019-10-21T01:03:20.417Z","vleno","Chrome","editField","https://forms.zoho.com/universityofmelbourne/form/NewRecord","","","","","","INPUT","text","Address_City","Carlton North","","","","","",""
"41","2019-10-21T01:03:25.544Z","vleno","Chrome","paste","https://forms.zoho.com/universityofmelbourne/form/NewRecord","454 Royal Parade, Carlton North, VIC 3052, Australia","","","","","INPUT","text","Address_Region","","","","","","",""
"41","2019-10-21T01:03:30.346Z","vleno","Chrome","editField","https://forms.zoho.com/universityofmelbourne/form/NewRecord","","","","","","INPUT","text","Address_Region","VIC","","","","","",""
"41","2019-10-21T01:03:31.320Z","vleno","Chrome","paste","https://forms.zoho.com/universityofmelbourne/form/NewRecord","454 Royal Parade, Carlton North, VIC 3052, Australia","","","","","INPUT","text","Address_ZipCode","","","","","","",""
"41","2019-10-21T01:03:36.697Z","vleno","Chrome","editField","https://forms.zoho.com/universityofmelbourne/form/NewRecord","","","","","","INPUT","text","Address_ZipCode","3052","","","","","",""
"41","2019-10-21T01:03:40.080Z","vleno","Chrome","clickButton","https://forms.zoho.com/universityofmelbourne/form/NewRecord","","","","","","BUTTON","submit","","submit","Submit","","","","","\n<em>Submit</em>\n"
"12","2019-10-21T00:26:04.789Z","vleno","Excel","copyCell","","16 Morris St, South Melbourne, VIC 3205, Australia","StudentRecords.xlsx","Sheet1","G13","","","","","16 Morris St, South Melbourne, VIC 3205, Australia","","","","","",""
"12","2019-10-21T00:26:06.817Z","vleno","Chrome","paste","https://forms.zoho.com/universityofmelbourne/form/NewRecord","16 Morris St, South Melbourne, VIC 3205, Australia","","","","","INPUT","text","Address_AddressLine1","","","","","","",""
"12","2019-10-21T00:26:10.129Z","vleno","Chrome","editField","https://forms.zoho.com/universityofmelbourne/form/NewRecord","","","","","","INPUT","text","Address_AddressLine1","16 Morris St","","","","","",""
"12","2019-10-21T00:26:10.392Z","vleno","Chrome","paste","https://forms.zoho.com/universityofmelbourne/form/NewRecord","16 Morris St, South Melbourne, VIC 3205, Australia","","","","","INPUT","text","Address_City","","","","","","",""
"12","2019-10-21T00:26:15.761Z","vleno","Chrome","editField","https://forms.zoho.com/universityofmelbourne/form/NewRecord","","","","","","INPUT","text","Address_City","South Melbourne","","","","","",""
"12","2019-10-21T00:26:16.600Z","vleno","Chrome","paste","https://forms.zoho.com/universityofmelbourne/form/NewRecord","16 Morris St, South Melbourne, VIC 3205, Australia","","","","","INPUT","text","Address_Region","","","","","","",""
"12","2019-10-21T00:26:21.321Z","vleno","Chrome","editField","https://forms.zoho.com/universityofmelbourne/form/NewRecord","","","","","","INPUT","text","Address_Region","VIC","","","","","",""
"12","2019-10-21T00:26:22.240Z","vleno","Chrome","paste","https://forms.zoho.com/universityofmelbourne/form/NewRecord","16 Morris St, South Melbourne, VIC 3205, Australia","","","","","INPUT","text","Address_ZipCode","","","","","","",""
"12","2019-10-21T00:26:27.281Z","vleno","Chrome","editField","https://forms.zoho.com/universityofmelbourne/form/NewRecord","","","","","","INPUT","text","Address_ZipCode","3205","","","","","",""
"12","2019-10-21T00:26:31.472Z","vleno","Chrome","clickButton","https://forms.zoho.com/universityofmelbourne/form/NewRecord","","","","","","BUTTON","submit","","submit","Submit","","","","","\n<em>Submit</em>\n"
"22","2019-10-21T00:38:15.187Z","vleno","Excel","copyCell","","490 St Kilda Road, Melbourne, VIC 3004, Australia","StudentRecords.xlsx","Sheet1","G23","","","","","490 St Kilda Road, Melbourne, VIC 3004, Australia","","","","","",""
"22","2019-10-21T00:38:16.777Z","vleno","Chrome","paste","https://forms.zoho.com/universityofmelbourne/form/NewRecord","490 St Kilda Road, Melbourne, VIC 3004, Australia","","","","","INPUT","text","Address_AddressLine1","","","","","","",""
"22","2019-10-21T00:38:19.657Z","vleno","Chrome","editField","https://forms.zoho.com/universityofmelbourne/form/NewRecord","","","","","","INPUT","text","Address_AddressLine1","490 St Kilda Road","","","","","",""
"22","2019-10-21T00:38:19.960Z","vleno","Chrome","paste","https://forms.zoho.com/universityofmelbourne/form/NewRecord","490 St Kilda Road, Melbourne, VIC 3004, Australia","","","","","INPUT","text","Address_City","","","","","","",""
"22","2019-10-21T00:38:25.065Z","vleno","Chrome","editField","https://forms.zoho.com/universityofmelbourne/form/NewRecord","","","","","","INPUT","text","Address_City","Melbourne","","","","","",""
"22","2019-10-21T00:38:25.905Z","vleno","Chrome","paste","https://forms.zoho.com/universityofmelbourne/form/NewRecord","490 St Kilda Road, Melbourne, VIC 3004, Australia","","","","","INPUT","text","Address_Region","","","","","","",""
"22","2019-10-21T00:38:30.697Z","vleno","Chrome","editField","https://forms.zoho.com/universityofmelbourne/form/NewRecord","","","","","","INPUT","text","Address_Region","VIC","","","","","",""
"22","2019-10-21T00:38:31.689Z","vleno","Chrome","paste","https://forms.zoho.com/universityofmelbourne/form/NewRecord","490 St Kilda Road, Melbourne, VIC 3004, Australia","","","","","INPUT","text","Address_ZipCode","","","","","","",""
"22","2019-10-21T00:38:36.137Z","vleno","Chrome","editField","https://forms.zoho.com/universityofmelbourne/form/NewRecord","","","","","","INPUT","text","Address_ZipCode","3004","","","","","",""
"22","2019-10-21T00:38:43.467Z","vleno","Chrome","clickButton","https://forms.zoho.com/universityofmelbourne/form/NewRecord","","","","","","BUTTON","submit","","submit","Submit","","","","","\n<em>Submit</em>\n"
"32","2019-10-21T00:50:56.874Z","vleno","Excel","copyCell","","317 Bourke Street, Melbourne, VIC 3000, Australia","StudentRecords.xlsx","Sheet1","G33","","","","","317 Bourke Street, Melbourne, VIC 3000, Australia","","","","","",""
"32","2019-10-21T00:50:58.465Z","vleno","Chrome","paste","https://forms.zoho.com/universityofmelbourne/form/NewRecord","317 Bourke Street, Melbourne, VIC 3000, Australia","","","","","INPUT","text","Address_AddressLine1","","","","","","",""
"32","2019-10-21T00:51:01.552Z","vleno","Chrome","editField","https://forms.zoho.com/universityofmelbourne/form/NewRecord","","","","","","INPUT","text","Address_AddressLine1","317 Bourke Street","","","","","",""
"32","2019-10-21T00:51:01.809Z","vleno","Chrome","paste","https://forms.zoho.com/universityofmelbourne/form/NewRecord","317 Bourke Street, Melbourne, VIC 3000, Australia","","","","","INPUT","text","Address_City","","","","","","",""
"32","2019-10-21T00:51:07.153Z","vleno","Chrome","editField","https://forms.zoho.com/universityofmelbourne/form/NewRecord","","","","","","INPUT","text","Address_City","Melbourne","","","","","",""
"32","2019-10-21T00:51:07.937Z","vleno","Chrome","paste","https://forms.zoho.com/universityofmelbourne/form/NewRecord","317 Bourke Street, Melbourne, VIC 3000, Australia","","","","","INPUT","text","Address_Region","","","","","","",""
"32","2019-10-21T00:51:13.129Z","vleno","Chrome","editField","https://forms.zoho.com/universityofmelbourne/form/NewRecord","","","","","","INPUT","text","Address_Region","VIC","","","","","",""
"32","2019-10-21T00:51:14.176Z","vleno","Chrome","paste","https://forms.zoho.com/universityofmelbourne/form/NewRecord","317 Bourke Street, Melbourne, VIC 3000, Australia","","","","","INPUT","text","Address_ZipCode","","","","","","",""
"32","2019-10-21T00:51:21.986Z","vleno","Chrome","editField","https://forms.zoho.com/universityofmelbourne/form/NewRecord","","","","","","INPUT","text","Address_ZipCode","3000","","","","","",""
"32","2019-10-21T00:51:25.403Z","vleno","Chrome","clickButton","https://forms.zoho.com/universityofmelbourne/form/NewRecord","","","","","","BUTTON","submit","","submit","Submit","","","","","\n<em>Submit</em>\n"
"42","2019-10-21T01:04:25.694Z","vleno","Excel","copyCell","","67 Appleton Dock Road, West Melbourne, VIC 3003, Australia","StudentRecords.xlsx","Sheet1","G43","","","","","67 Appleton Dock Road, West Melbourne, VIC 3003, Australia","","","","","",""
"42","2019-10-21T01:04:27.728Z","vleno","Chrome","paste","https://forms.zoho.com/universityofmelbourne/form/NewRecord","67 Appleton Dock Road, West Melbourne, VIC 3003, Australia","","","","","INPUT","text","Address_AddressLine1","","","","","","",""
"42","2019-10-21T01:04:31.193Z","vleno","Chrome","editField","https://forms.zoho.com/universityofmelbourne/form/NewRecord","","","","","","INPUT","text","Address_AddressLine1","67 Appleton Dock Road","","","","","",""
"42","2019-10-21T01:04:31.624Z","vleno","Chrome","paste","https://forms.zoho.com/universityofmelbourne/form/NewRecord","67 Appleton Dock Road, West Melbourne, VIC 3003, Australia","","","","","INPUT","text","Address_City","","","","","","",""
"42","2019-10-21T01:04:40.089Z","vleno","Chrome","editField","https://forms.zoho.com/universityofmelbourne/form/NewRecord","","","","","","INPUT","text","Address_City","West Melbourne","","","","","",""
"42","2019-10-21T01:04:48.992Z","vleno","Chrome","paste","https://forms.zoho.com/universityofmelbourne/form/NewRecord","67 Appleton Dock Road, West Melbourne, VIC 3003, Australia","","","","","INPUT","text","Address_Region","","","","","","",""
"42","2019-10-21T01:04:54.169Z","vleno","Chrome","editField","https://forms.zoho.com/universityofmelbourne/form/NewRecord","","","","","","INPUT","text","Address_Region","VIC","","","","","",""
"42","2019-10-21T01:04:55.153Z","vleno","Chrome","paste","https://forms.zoho.com/universityofmelbourne/form/NewRecord","67 Appleton Dock Road, West Melbourne, VIC 3003, Australia","","","","","INPUT","text","Address_ZipCode","","","","","","",""
"42","2019-10-21T01:05:00.146Z","vleno","Chrome","editField","https://forms.zoho.com/universityofmelbourne/form/NewRecord","","","","","","INPUT","text","Address_ZipCode","3003","","","","","",""
"42","2019-10-21T01:05:05.297Z","vleno","Chrome","clickButton","https://forms.zoho.com/universityofmelbourne/form/NewRecord","","","","","","BUTTON","submit","","submit","Submit","","","","","\n<em>Submit</em>\n"
"13","2019-10-21T00:27:13.958Z","vleno","Excel","copyCell","","90 Collins St, Melbourne, VIC 3000, Australia","StudentRecords.xlsx","Sheet1","G14","","","","","90 Collins St, Melbourne, VIC 3000, Australia","","","","","",""
"13","2019-10-21T00:27:15.520Z","vleno","Chrome","paste","https://forms.zoho.com/universityofmelbourne/form/NewRecord","90 Collins St, Melbourne, VIC 3000, Australia","","","","","INPUT","text","Address_AddressLine1","","","","","","",""
"13","2019-10-21T00:27:18.673Z","vleno","Chrome","editField","https://forms.zoho.com/universityofmelbourne/form/NewRecord","","","","","","INPUT","text","Address_AddressLine1","90 Collins St","","","","","",""
"13","2019-10-21T00:27:18.985Z","vleno","Chrome","paste","https://forms.zoho.com/universityofmelbourne/form/NewRecord","90 Collins St, Melbourne, VIC 3000, Australia","","","","","INPUT","text","Address_City","","","","","","",""
"13","2019-10-21T00:27:24.977Z","vleno","Chrome","editField","https://forms.zoho.com/universityofmelbourne/form/NewRecord","","","","","","INPUT","text","Address_City","Melbourne","","","","","",""
"13","2019-10-21T00:27:25.792Z","vleno","Chrome","paste","https://forms.zoho.com/universityofmelbourne/form/NewRecord","90 Collins St, Melbourne, VIC 3000, Australia","","","","","INPUT","text","Address_Region","","","","","","",""
"13","2019-10-21T00:27:31.801Z","vleno","Chrome","editField","https://forms.zoho.com/universityofmelbourne/form/NewRecord","","","","","","INPUT","text","Address_Region","VIC","","","","","",""
"13","2019-10-21T00:27:32.528Z","vleno","Chrome","paste","https://forms.zoho.com/universityofmelbourne/form/NewRecord","90 Collins St, Melbourne, VIC 3000, Australia","","","","","INPUT","text","Address_ZipCode","","","","","","",""
"13","2019-10-21T00:27:37.177Z","vleno","Chrome","editField","https://forms.zoho.com/universityofmelbourne/form/NewRecord","","","","","","INPUT","text","Address_ZipCode","3000","","","","","",""
"13","2019-10-21T00:27:41.195Z","vleno","Chrome","clickButton","https://forms.zoho.com/universityofmelbourne/form/NewRecord","","","","","","BUTTON","submit","","submit","Submit","","","","","\n<em>Submit</em>\n"
"23","2019-10-21T00:39:27.649Z","vleno","Excel","copyCell","","301/63 Berkeley Street, Melbourne, VIC 3000, Australia","StudentRecords.xlsx","Sheet1","G24","","","","","301/63 Berkeley Street, Melbourne, VIC 3000, Australia","","","","","",""
"23","2019-10-21T00:39:29.409Z","vleno","Chrome","paste","https://forms.zoho.com/universityofmelbourne/form/NewRecord","301/63 Berkeley Street, Melbourne, VIC 3000, Australia","","","","","INPUT","text","Address_AddressLine1","","","","","","",""
"23","2019-10-21T00:39:36.010Z","vleno","Chrome","editField","https://forms.zoho.com/universityofmelbourne/form/NewRecord","","","","","","INPUT","text","Address_AddressLine1","301/63 Berkeley Street","","","","","",""
"23","2019-10-21T00:39:45.608Z","vleno","Chrome","paste","https://forms.zoho.com/universityofmelbourne/form/NewRecord","301/63 Berkeley Street, Melbourne, VIC 3000, Australia","","","","","INPUT","text","Address_City","","","","","","",""
"23","2019-10-21T00:39:51.433Z","vleno","Chrome","editField","https://forms.zoho.com/universityofmelbourne/form/NewRecord","","","","","","INPUT","text","Address_City","Melbourne","","","","","",""
"23","2019-10-21T00:39:52.496Z","vleno","Chrome","paste","https://forms.zoho.com/universityofmelbourne/form/NewRecord","301/63 Berkeley Street, Melbourne, VIC 3000, Australia","","","","","INPUT","text","Address_Region","","","","","","",""
"23","2019-10-21T00:39:57.177Z","vleno","Chrome","editField","https://forms.zoho.com/universityofmelbourne/form/NewRecord","","","","","","INPUT","text","Address_Region","VIC","","","","","",""
"23","2019-10-21T00:39:58.265Z","vleno","Chrome","copy","https://forms.zoho.com/universityofmelbourne/form/NewRecord","","","","","","INPUT","text","Address_ZipCode","","","","","","",""
"23","2019-10-21T00:39:58.266Z","vleno","Chrome","paste","https://forms.zoho.com/universityofmelbourne/form/NewRecord","301/63 Berkeley Street, Melbourne, VIC 3000, Australia","","","","","INPUT","text","Address_ZipCode","","","","","","",""
"23","2019-10-21T00:40:04.657Z","vleno","Chrome","editField","https://forms.zoho.com/universityofmelbourne/form/NewRecord","","","","","","INPUT","text","Address_ZipCode","3000","","","","","",""
"23","2019-10-21T00:40:09.069Z","vleno","Chrome","clickButton","https://forms.zoho.com/universityofmelbourne/form/NewRecord","","","","","","BUTTON","submit","","submit","Submit","","","","","\n<em>Submit</em>\n"
"33","2019-10-21T00:52:07.420Z","vleno","Excel","copyCell","","478 Drummond Street, Carlton, VIC 3053, Australia","StudentRecords.xlsx","Sheet1","G34","","","","","478 Drummond Street, Carlton, VIC 3053, Australia","","","","","",""
"33","2019-10-21T00:52:08.872Z","vleno","Chrome","paste","https://forms.zoho.com/universityofmelbourne/form/NewRecord","478 Drummond Street, Carlton, VIC 3053, Australia","","","","","INPUT","text","Address_AddressLine1","","","","","","",""
"33","2019-10-21T00:52:12.098Z","vleno","Chrome","editField","https://forms.zoho.com/universityofmelbourne/form/NewRecord","","","","","","INPUT","text","Address_AddressLine1","478 Drummond Street","","","","","",""
"33","2019-10-21T00:52:12.409Z","vleno","Chrome","paste","https://forms.zoho.com/universityofmelbourne/form/NewRecord","478 Drummond Street, Carlton, VIC 3053, Australia","","","","","INPUT","text","Address_City","","","","","","",""
"33","2019-10-21T00:52:17.737Z","vleno","Chrome","editField","https://forms.zoho.com/universityofmelbourne/form/NewRecord","","","","","","INPUT","text","Address_City","Carlton","","","","","",""
"33","2019-10-21T00:52:18.833Z","vleno","Chrome","paste","https://forms.zoho.com/universityofmelbourne/form/NewRecord","478 Drummond Street, Carlton, VIC 3053, Australia","","","","","INPUT","text","Address_Region","","","","","","",""
"33","2019-10-21T00:52:23.521Z","vleno","Chrome","editField","https://forms.zoho.com/universityofmelbourne/form/NewRecord","","","","","","INPUT","text","Address_Region","VIC","","","","","",""
"33","2019-10-21T00:52:24.313Z","vleno","Chrome","paste","https://forms.zoho.com/universityofmelbourne/form/NewRecord","478 Drummond Street, Carlton, VIC 3053, Australia","","","","","INPUT","text","Address_ZipCode","","","","","","",""
"33","2019-10-21T00:52:29.074Z","vleno","Chrome","editField","https://forms.zoho.com/universityofmelbourne/form/NewRecord","","","","","","INPUT","text","Address_ZipCode","3053","","","","","",""
"33","2019-10-21T00:52:33.458Z","vleno","Chrome","clickButton","https://forms.zoho.com/universityofmelbourne/form/NewRecord","","","","","","BUTTON","submit","","submit","Submit","","","","","\n<em>Submit</em>\n"
"43","2019-10-21T01:05:49.995Z","vleno","Excel","copyCell","","853 Swanston Street, Parkville, VIC 3052, Australia","StudentRecords.xlsx","Sheet1","G44","","","","","853 Swanston Street, Parkville, VIC 3052, Australia","","","","","",""
"43","2019-10-21T01:05:51.617Z","vleno","Chrome","paste","https://forms.zoho.com/universityofmelbourne/form/NewRecord","853 Swanston Street, Parkville, VIC 3052, Australia","","","","","INPUT","text","Address_AddressLine1","","","","","","",""
"43","2019-10-21T01:05:55.833Z","vleno","Chrome","editField","https://forms.zoho.com/universityofmelbourne/form/NewRecord","","","","","","INPUT","text","Address_AddressLine1","853 Swanston Street","","","","","",""
"43","2019-10-21T01:05:56.217Z","vleno","Chrome","paste","https://forms.zoho.com/universityofmelbourne/form/NewRecord","853 Swanston Street, Parkville, VIC 3052, Australia","","","","","INPUT","text","Address_City","","","","","","",""
"43","2019-10-21T01:06:01.905Z","vleno","Chrome","editField","https://forms.zoho.com/universityofmelbourne/form/NewRecord","","","","","","INPUT","text","Address_City","Parkville","","","","","",""
"43","2019-10-21T01:06:02.713Z","vleno","Chrome","paste","https://forms.zoho.com/universityofmelbourne/form/NewRecord","853 Swanston Street, Parkville, VIC 3052, Australia","","","","","INPUT","text","Address_Region","","","","","","",""
"43","2019-10-21T01:06:07.378Z","vleno","Chrome","editField","https://forms.zoho.com/universityofmelbourne/form/NewRecord","","","","","","INPUT","text","Address_Region","VIC","","","","","",""
"43","2019-10-21T01:06:08.137Z","vleno","Chrome","paste","https://forms.zoho.com/universityofmelbourne/form/NewRecord","853 Swanston Street, Parkville, VIC 3052, Australia","","","","","INPUT","text","Address_ZipCode","","","","","","",""
"43","2019-10-21T01:06:12.618Z","vleno","Chrome","editField","https://forms.zoho.com/universityofmelbourne/form/NewRecord","","","","","","INPUT","text","Address_ZipCode","3052","","","","","",""
"43","2019-10-21T01:06:15.953Z","vleno","Chrome","clickButton","https://forms.zoho.com/universityofmelbourne/form/NewRecord","","","","","","BUTTON","submit","","submit","Submit","","","","","\n<em>Submit</em>\n"
