"caseID","timeStamp","userID","targetApp","eventType","url","content","target.workbookName","target.sheetName","target.id","target.class","target.tagName","target.type","target.name","target.value","target.innerText","target.checked","target.href","target.option","target.title","target.innerHTML"
"46","2019-10-21T01:08:49.551Z","vleno","Chrome","editField","https://forms.zoho.com/universityofmelbourne/form/NewRecord","","","","Date-date","","INPUT","text","date","03-11-1994","","","","","",""
"46","2019-10-21T01:09:35.392Z","vleno","Chrome","clickButton","https://forms.zoho.com/universityofmelbourne/form/NewRecord","","","","","","BUTTON","submit","","submit","Submit","","","","","\n<em>Submit</em>\n"
"17","2019-10-21T00:31:31.852Z","vleno","Excel","copyCell","","09/03/1998","StudentRecords.xlsx","Sheet1","C18","","","","","09/03/1998","","","","","",""
"17","2019-10-21T00:31:34.294Z","vleno","Chrome","paste","https://forms.zoho.com/universityofmelbourne/form/NewRecord","09/03/1998","","","Date-date","","INPUT","text","date","","","","","","",""
"17","2019-10-21T00:31:37.604Z","vleno","Chrome","editField","https://forms.zoho.com/universityofmelbourne/form/NewRecord","","","","Date-date","","INPUT","text","date","09-03-1998","","","","","",""
"17","2019-10-21T00:32:23.240Z","vleno","Chrome","clickButton","https://forms.zoho.com/universityofmelbourne/form/NewRecord","","","","","","BUTTON","submit","","submit","Submit","","","","","\n<em>Submit</em>\n"
"27","2019-10-21T00:44:06.399Z","vleno","Excel","copyCell","","03/06/1986","StudentRecords.xlsx","Sheet1","C28","","","","","03/06/1986","","","","","",""
"27","2019-10-21T00:44:08.529Z","vleno","Chrome","paste","https://forms.zoho.com/universityofmelbourne/form/NewRecord","03/06/1986","","","Date-date","","INPUT","text","date","","","","","","",""
"27","2019-10-21T00:44:11.714Z","vleno","Chrome","editField","https://forms.zoho.com/universityofmelbourne/form/NewRecord","","","","Date-date","","INPUT","text","date","03-06-1986","","","","","",""
"27","2019-10-21T00:45:16.210Z","vleno","Chrome","clickButton","https://forms.zoho.com/universityofmelbourne/form/NewRecord","","","","","","BUTTON","submit","","submit","Submit","","","","","\n<em>Submit</em>\n"
"37","2019-10-21T00:57:37.081Z","vleno","Excel","copyCell","","07/09/1991","StudentRecords.xlsx","Sheet1","C38","","","","","07/09/1991","","","","","",""
"37","2019-10-21T00:57:38.761Z","vleno","Chrome","paste","https://forms.zoho.com/universityofmelbourne/form/NewRecord","07/09/1991","","","Date-date","","INPUT","text","date","","","","","","",""
"37","2019-10-21T00:57:41.998Z","vleno","Chrome","editField","https://forms.zoho.com/universityofmelbourne/form/NewRecord","","","","Date-date","","INPUT","text","date","07-09-1991","","","","","",""
"37","2019-10-21T00:58:29.353Z","vleno","Chrome","clickButton","https://forms.zoho.com/universityofmelbourne/form/NewRecord","","","","","","BUTTON","submit","","submit","Submit","","","","","\n<em>Submit</em>\n"
"47","2019-10-21T01:09:52.675Z","vleno","Excel","copyCell","","26/03/1998","StudentRecords.xlsx","Sheet1","C48","","","","","26/03/1998","","","","","",""
"47","2019-10-21T01:09:54.257Z","vleno","Chrome","paste","https://forms.zoho.com/universityofmelbourne/form/NewRecord","26/03/1998","","","Date-date","","INPUT","text","date","","","","","","",""
"47","2019-10-21T01:09:57.791Z","vleno","Chrome","editField","https://forms.zoho.com/universityofmelbourne/form/NewRecord","","","","Date-date","","INPUT","text","date","26-03-1998","","","","","",""
"47","2019-10-21T01:10:42.989Z","vleno","Chrome","clickButton","https://forms.zoho.com/universityofmelbourne/form/NewRecord","","","","","","BUTTON","submit","","submit","Submit","","","","","\n<em>Submit</em>\n"
"18","2019-10-21T00:32:46.893Z","vleno","Excel","copyCell","","21/05/1996","StudentRecords.xlsx","Sheet1","C19","","","","","21/05/1996","","","","","",""
"18","2019-10-21T00:32:48.394Z","vleno","Chrome","paste","https://forms.zoho.com/universityofmelbourne/form/NewRecord","21/05/1996","","","Date-date","","INPUT","text","date","","","","","","",""
"18","2019-10-21T00:32:52.112Z","vleno","Chrome","editField","https://forms.zoho.com/universityofmelbourne/form/NewRecord","","","","Date-date","","INPUT","text","date","21-05-1996","","","","","",""
"18","2019-10-21T00:33:41.136Z","vleno","Chrome","clickButton","https://forms.zoho.com/universityofmelbourne/form/NewRecord","","","","","","BUTTON","submit","","submit","Submit","","","","","\n<em>Submit</em>\n"
"28","2019-10-21T00:45:33.826Z","vleno","Excel","copyCell","","19/11/1986","StudentRecords.xlsx","Sheet1","C29","","","","","19/11/1986","","","","","",""
"28","2019-10-21T00:45:35.586Z","vleno","Chrome","paste","https://forms.zoho.com/universityofmelbourne/form/NewRecord","19/11/1986","","","Date-date","","INPUT","text","date","","","","","","",""
"28","2019-10-21T00:45:38.985Z","vleno","Chrome","editField","https://forms.zoho.com/universityofmelbourne/form/NewRecord","","","","Date-date","","INPUT","text","date","19-11-1986","","","","","",""
"28","2019-10-21T00:46:26.886Z","vleno","Chrome","clickButton","https://forms.zoho.com/universityofmelbourne/form/NewRecord","","","","","","BUTTON","submit","","submit","Submit","","","","","\n<em>Submit</em>\n"
"38","2019-10-21T00:58:44.731Z","vleno","Excel","copyCell","","06/10/1991","StudentRecords.xlsx","Sheet1","C39","","","","","06/10/1991","","","","","",""
"38","2019-10-21T00:58:46.347Z","vleno","Chrome","paste","https://forms.zoho.com/universityofmelbourne/form/NewRecord","06/10/1991","","","Date-date","","INPUT","text","date","","","","","","",""
"38","2019-10-21T00:58:49.571Z","vleno","Chrome","editField","https://forms.zoho.com/universityofmelbourne/form/NewRecord","","","","Date-date","","INPUT","text","date","06-10-1991","","","","","",""
"38","2019-10-21T00:59:36.390Z","vleno","Chrome","clickButton","https://forms.zoho.com/universityofmelbourne/form/NewRecord","","","","","","BUTTON","submit","","submit","Submit","","","","","\n<em>Submit</em>\n"
"48","2019-10-21T01:10:59.147Z","vleno","Excel","copyCell","","01/09/1997","StudentRecords.xlsx","Sheet1","C49","","","","","01/09/1997","","","","","",""
"48","2019-10-21T01:11:00.539Z","vleno","Chrome","paste","https://forms.zoho.com/universityofmelbourne/form/NewRecord","01/09/1997","","","Date-date","","INPUT","text","date","","","","","","",""
"48","2019-10-21T01:11:04.005Z","vleno","Chrome","editField","https://forms.zoho.com/universityofmelbourne/form/NewRecord","","","","Date-date","","INPUT","text","date","01-09-1997","","","","","",""
"48","2019-10-21T01:11:52.221Z","vleno","Chrome","clickButton","https://forms.zoho.com/universityofmelbourne/form/NewRecord","","","","","","BUTTON","submit","","submit","Submit","","","","","\n<em>Submit</em>\n"
"19","2019-10-21T00:33:57.034Z","vleno","Excel","copyCell","","25/06/1993","StudentRecords.xlsx","Sheet1","C20","","","","","25/06/1993","","","","","",""
"19","2019-10-21T00:33:58.409Z","vleno","Chrome","paste","https://forms.zoho.com/universityofmelbourne/form/NewRecord","25/06/1993","","","Date-date","","INPUT","text","date","","","","","","",""
"19","2019-10-21T00:34:01.781Z","vleno","Chrome","editField","https://forms.zoho.com/universityofmelbourne/form/NewRecord","","","","Date-date","","INPUT","text","date","25-06-1993","","","","","",""
"19","2019-10-21T00:34:55.684Z","vleno","Chrome","clickButton","https://forms.zoho.com/universityofmelbourne/form/NewRecord","","","","","","BUTTON","submit","","submit","Submit","","","","","\n<em>Submit</em>\n"
"29","2019-10-21T00:46:46.817Z","vleno","Excel","copyCell","","21/11/1987","StudentRecords.xlsx","Sheet1","C30","","","","","21/11/1987","","","","","",""
"29","2019-10-21T00:46:48.536Z","vleno","Chrome","paste","https://forms.zoho.com/universityofmelbourne/form/NewRecord","21/11/1987","","","Date-date","","INPUT","text","date","","","","","","",""
"29","2019-10-21T00:46:51.870Z","vleno","Chrome","editField","https://forms.zoho.com/universityofmelbourne/form/NewRecord","","","","Date-date","","INPUT","text","date","21-11-1987","","","","","",""
"29","2019-10-21T00:47:44.825Z","vleno","Chrome","clickButton","https://forms.zoho.com/universityofmelbourne/form/NewRecord","","","","","","BUTTON","submit","","submit","Submit","","","","","\n<em>Submit</em>\n"
"39","2019-10-21T00:59:53.027Z","vleno","Excel","copyCell","","03/12/1991","StudentRecords.xlsx","Sheet1","C40","","","","","03/12/1991","","","","","",""
"39","2019-10-21T00:59:54.730Z","vleno","Chrome","paste","https://forms.zoho.com/universityofmelbourne/form/NewRecord","03/12/1991","","","Date-date","","INPUT","text","date","","","","","","",""
"39","2019-10-21T00:59:58.114Z","vleno","Chrome","editField","https://forms.zoho.com/universityofmelbourne/form/NewRecord","","","","Date-date","","INPUT","text","date","03-12-1991","","","","","",""
"39","2019-10-21T01:00:46.864Z","vleno","Chrome","clickButton","https://forms.zoho.com/universityofmelbourne/form/NewRecord","","","","","","BUTTON","submit","","submit","Submit","","","","","\n<em>Submit</em>\n"
"49","2019-10-21T01:12:08.812Z","vleno","Excel","copyCell","","19/10/1998","StudentRecords.xlsx","Sheet1","C50","","","","","19/10/1998","","","","","",""
"49","2019-10-21T01:12:11.026Z","vleno","Chrome","paste","https://forms.zoho.com/universityofmelbourne/form/NewRecord","19/10/1998","","","Date-date","","INPUT","text","date","","","","","","",""
"49","2019-10-21T01:12:14.796Z","vleno","Chrome","editField","https://forms.zoho.com/universityofmelbourne/form/NewRecord","","","","Date-date","","INPUT","text","date","19-10-1998","","","","","",""
"49","2019-10-21T01:13:01.465Z","vleno","Chrome","clickButton","https://forms.zoho.com/universityofmelbourne/form/NewRecord","","","","","","BUTTON","submit","","submit","Submit","","","","","\n<em>Submit</em>\n"
